Timestamp,CPU_Load,Freq0_MHz,Freq7_MHz,RAM_Used_MB,Temp_C,Battery_Perc,Voltage_mV
22:25:59,11,1401,1401,3222,32,100,4248
22:26:00,11,2208,2208,3223,32,100,4248
22:26:01,11,1401,1401,3223,32,100,4248
22:26:02,11,1401,1401,3223,32,100,4248
22:26:04,11,1401,1401,3222,32,100,4248
22:26:05,11,1401,1401,3222,32,100,4248
22:26:06,11,1401,2208,3222,32,100,4248
22:26:07,11,1401,1401,3222,32,100,4248
22:26:09,11,1401,1401,3222,32,100,4248
22:26:10,11,1401,1401,3222,32,100,4248
22:26:11,11,1401,1401,3222,32,100,4248
22:26:13,11,1401,2208,3223,32,100,4248
22:26:14,11,1401,1401,3223,32,100,4248
22:26:15,11,1401,1401,3223,32,100,4248
22:26:16,11,1401,1401,3223,32,100,4249
22:26:18,11,1401,1401,3223,32,100,4249
22:26:19,11,2208,2208,3223,32,100,4249
22:26:20,11,1401,1401,3223,32,100,4249
22:26:22,11,1401,1401,3223,32,100,4249
22:26:23,11,1401,1401,3223,32,100,4249
22:26:24,11,1401,1401,3223,32,100,4249
22:26:25,11,1401,2208,3223,32,100,4249
22:26:27,11,1401,1401,3223,32,100,4248
22:26:28,11,2208,2208,3223,32,100,4248
22:26:29,11,1401,1401,3223,32,100,4248
22:26:31,11,1401,1401,3223,32,100,4248
22:26:32,11,1401,1401,3223,32,100,4248
22:26:33,11,1401,1401,3223,32,100,4248
22:26:34,11,1401,1401,3223,32,100,4248
22:26:36,11,1401,1401,3223,32,100,4248
22:26:37,11,1401,1401,3223,32,100,4248
22:26:38,11,1401,1401,3223,32,100,4248
22:26:40,11,1401,1401,3223,32,100,4248
22:26:41,11,1401,1401,3223,32,100,4248
22:26:42,11,1401,1401,3223,32,100,4248
22:26:44,11,1401,1401,3223,32,100,4248
22:26:45,11,1401,1401,3223,32,100,4248
22:26:46,11,1401,1401,3223,32,100,4248
22:26:47,11,2208,2208,3222,32,100,4248
22:26:49,11,1401,1401,3222,32,100,4248
22:26:50,11,2208,2208,3223,32,100,4248
22:26:51,11,1401,1401,3223,32,100,4248
22:26:52,11,1401,1401,3223,32,100,4248
22:26:54,11,1401,1401,3223,32,100,4248
22:26:55,11,1401,1401,3223,32,100,4248
22:26:56,11,2208,2208,3224,32,100,4248
22:26:58,11,1401,1401,3223,32,100,4248
22:26:59,11,1401,1401,3223,32,100,4248
22:27:00,11,1401,1401,3223,32,100,4248
22:27:01,11,1401,1401,3223,32,100,4248
22:27:03,11,1401,1401,3223,32,100,4248
22:27:04,11,1401,1401,3223,32,100,4248
22:27:05,11,1401,1401,3223,31,100,4248
22:27:07,11,2208,2208,3224,31,100,4249
22:27:08,11,1401,1401,3223,31,100,4249
22:27:09,11,1401,1401,3224,31,100,4249
22:27:10,11,2208,2208,3223,31,100,4249
22:27:12,11,1401,1401,3224,31,100,4249
22:27:13,11,1401,1401,3224,31,100,4249
22:27:14,11,1401,1401,3224,31,100,4249
22:27:15,11,2208,2208,3223,31,100,4249
22:27:17,11,1401,1401,3223,31,100,4249
22:27:18,11,1401,1401,3223,31,100,4249
22:27:19,11,2208,2208,3224,31,100,4249
22:27:20,11,1401,2208,3224,31,100,4249
22:27:22,11,1401,1401,3224,31,100,4249
22:27:23,11,1401,1401,3224,31,100,4249
22:27:24,11,1401,1401,3223,31,100,4249
22:27:26,11,2208,2208,3224,31,100,4249
22:27:27,11,1401,1401,3224,31,100,4249
22:27:28,11,1401,2208,3224,31,100,4249
22:27:29,11,1401,2208,3224,31,100,4249
22:27:31,11,1401,1401,3224,31,100,4249
22:27:32,11,1401,1401,3224,31,100,4249
22:27:33,11,1401,1401,3224,31,100,4249
22:27:35,11,1401,1401,3224,31,100,4249
22:27:36,11,1401,1401,3224,31,100,4249
22:27:37,11,1401,1401,3224,31,100,4138
22:27:38,11,1401,2208,3224,31,100,4138
22:27:40,11,1401,1401,3223,31,100,4138
22:27:41,11,1401,2208,3223,31,100,4138
22:27:42,11,1401,1401,3224,31,100,4138
22:27:44,11,1401,1401,3223,31,100,4138
22:27:45,11,1401,2208,3223,31,100,4138
22:27:46,11,1401,2208,3224,31,100,4138
22:27:47,11,1401,2208,3224,31,100,4248
22:27:49,11,1401,1401,3224,31,100,4248
22:27:50,11,1401,1401,3224,31,100,4248
22:27:51,11,1401,1401,3224,31,100,4248
22:27:52,11,1401,1401,3224,31,100,4248
22:27:54,11,1401,1401,3224,31,100,4248
22:27:55,11,1401,1401,3224,31,100,4248
22:27:56,11,1401,1401,3224,31,100,4248
22:27:58,11,1401,1401,3224,31,100,4247
22:27:59,11,1401,1401,3224,31,100,4247
22:28:00,11,1401,1401,3224,31,100,4247
22:28:01,11,1401,1401,3224,31,100,4247
22:28:03,11,1401,1401,3224,31,100,4247
22:28:04,11,1401,1401,3224,31,100,4247
22:28:05,11,1401,1401,3224,31,100,4247
22:28:07,11,2208,2208,3224,31,100,4249
22:28:08,11,2208,2208,3225,31,100,4249
22:28:09,11,1401,1401,3224,31,100,4249
22:28:10,11,1401,1401,3224,31,100,4249
22:28:12,11,2208,2208,3227,31,100,4249
22:28:13,11,1401,2208,3228,31,100,4249
22:28:14,11,1401,1401,3227,31,100,4249
22:28:15,11,1401,1401,3227,31,100,4249
22:28:17,11,1401,2208,3228,31,100,4248
22:28:18,11,1401,2208,3227,31,100,4248
22:28:19,11,1401,1401,3227,31,100,4248
22:28:21,11,1401,1401,3228,31,100,4248
22:28:22,11,1401,1401,3228,31,100,4248
22:28:23,11,1401,1401,3228,31,100,4248
22:28:24,11,1401,1401,3228,31,100,4248
22:28:26,11,1401,1401,3229,31,100,4248
22:28:27,11,1401,1401,3228,31,100,4249
22:28:28,11,1401,1401,3228,31,100,4249
22:28:30,11,1401,1401,3229,31,100,4249
22:28:31,11,1401,1401,3228,31,100,4249
22:28:32,11,1401,1401,3228,31,100,4249
22:28:33,11,1401,2208,3229,31,100,4249
22:28:35,11,1401,1401,3229,31,100,4249
22:28:36,11,1401,1401,3229,31,100,4249
22:28:37,11,1401,1401,3229,31,100,4249
22:28:39,10,1401,1401,3229,31,100,4249
22:28:40,10,1401,1401,3229,31,100,4249
22:28:41,10,1401,1401,3229,31,100,4249
22:28:42,10,1401,1401,3229,31,100,4249
22:28:44,10,1401,2208,3228,31,100,4249
22:28:45,10,1401,1401,3228,31,100,4249
22:28:46,10,1401,1401,3228,31,100,4249
22:28:48,10,1401,1401,3228,31,100,4249
22:28:49,10,1401,1401,3228,31,100,4249
22:28:50,10,1401,1401,3228,31,100,4249
22:28:51,10,1401,1401,3229,31,100,4249
22:28:53,10,1401,1401,3228,31,100,4249
22:28:54,10,1401,1401,3228,31,100,4249
22:28:55,10,2208,2208,3229,31,100,4249
22:28:57,10,1401,1401,3229,31,100,4249
22:28:58,10,1401,1401,3229,31,100,4248
22:28:59,10,1401,1401,3229,31,100,4248
22:29:01,10,2208,2208,3229,31,100,4248
22:29:02,10,2208,2208,3229,31,100,4248
22:29:03,10,2208,2208,3229,31,100,4248
22:29:04,10,1401,2208,3229,31,100,4248
22:29:06,10,1401,1401,3229,31,100,4248
22:29:07,10,1401,1401,3229,31,100,4248
22:29:08,10,1401,1401,3229,31,100,4248
22:29:09,10,1401,1401,3229,31,100,4248
22:29:11,10,1401,1401,3229,31,100,4248
22:29:12,10,1401,1401,3229,31,100,4248
22:29:13,10,1401,1401,3229,31,100,4248
22:29:15,10,1401,1401,3229,31,100,4248
22:29:16,10,1401,1401,3229,31,100,4248
22:29:17,10,1401,2208,3229,31,100,4248
22:29:19,10,1401,1401,3229,31,100,4248
22:29:20,10,1401,1401,3229,31,100,4248
22:29:21,10,1401,1401,3230,31,100,4248
22:29:22,10,1401,1401,3230,31,100,4248
22:29:24,10,2208,2208,3230,31,100,4248
22:29:25,10,1401,1401,3230,31,100,4248
22:29:26,10,1401,1401,3230,31,100,4248
22:29:27,10,1401,1401,3230,31,100,4247
22:29:29,10,1401,1401,3230,31,100,4247
22:29:30,10,1401,2208,3230,31,100,4247
22:29:31,10,1401,1401,3230,31,100,4247
22:29:33,10,2208,1689,3230,31,100,4247
22:29:34,10,1401,1401,3230,31,100,4247
22:29:35,10,1401,1401,3230,31,100,4247
22:29:37,10,1401,1401,3231,31,100,4247
22:29:38,10,1401,1401,3230,31,100,4249
22:29:39,10,1401,1401,3231,31,100,4249
22:29:40,10,1401,1401,3230,31,100,4249
22:29:42,10,1401,1401,3230,31,100,4249
22:29:43,10,1401,1401,3231,31,100,4249
22:29:44,10,2208,2208,3230,31,100,4249
22:29:45,10,1401,1401,3230,31,100,4249
22:29:47,10,1401,1401,3230,31,100,4249
22:29:48,10,1401,1401,3230,31,100,4249
22:29:49,10,1401,1401,3230,31,100,4249
22:29:51,10,2208,1689,3230,31,100,4249
22:29:52,10,1401,1401,3230,31,100,4249
22:29:53,10,1401,1401,3230,31,100,4249
22:29:55,10,1401,1401,3231,31,100,4249
22:29:56,10,1401,2208,3230,31,100,4249
22:29:57,10,1401,1401,3230,31,100,4249
22:29:58,10,1401,1401,3230,31,100,4249
22:30:00,10,1401,2208,3230,31,100,4249
22:30:01,10,1401,1401,3230,31,100,4249
22:30:02,10,1401,1401,3230,31,100,4249
22:30:03,10,1401,1401,3231,31,100,4249
22:30:05,10,1401,1401,3231,31,100,4249
22:30:06,10,1401,1401,3231,31,100,4249
22:30:07,10,1401,2208,3231,31,100,4249
22:30:09,10,1401,1401,3231,31,100,4140
22:30:10,10,1401,1401,3232,31,100,4140
22:30:11,10,1401,2208,3231,31,100,4140
22:30:12,10,1401,1401,3232,31,100,4140
22:30:14,10,1401,1401,3232,31,100,4140
22:30:15,10,1401,1401,3232,31,100,4140
22:30:16,10,1401,1401,3232,31,100,4140
22:30:18,10,2208,2208,3232,31,100,4249
22:30:19,10,1401,1401,3232,31,100,4249
22:30:20,10,1401,1401,3232,31,100,4249
22:30:21,10,1401,2208,3232,31,100,4249
22:30:23,10,1401,1401,3232,31,100,4249
22:30:24,10,1401,1401,3232,31,100,4249
22:30:25,10,1401,1401,3232,31,100,4249
22:30:27,10,1401,1401,3232,31,100,4249
22:30:28,10,1401,1401,3232,31,100,4248
22:30:29,10,1401,1401,3232,31,100,4248
22:30:30,10,2208,2208,3234,31,100,4248
22:30:32,10,1401,1401,3234,31,100,4248
22:30:33,10,1401,1401,3234,31,100,4248
22:30:34,10,1401,1401,3234,31,100,4248
22:30:35,10,1401,1401,3234,31,100,4248
22:30:37,10,1401,1401,3234,31,100,4248
22:30:38,10,1401,1401,3235,31,100,4248
22:30:39,10,1401,1401,3235,31,100,4248
22:30:41,10,1401,2208,3234,31,100,4248
22:30:42,10,1401,1401,3235,31,100,4248
22:30:43,10,1401,1401,3235,31,100,4248
22:30:44,10,1401,1401,3235,31,100,4248
22:30:46,10,1401,1401,3235,31,100,4248
22:30:47,10,1401,1401,3235,31,100,4248
22:30:48,10,1401,2208,3235,31,100,4248
22:30:50,10,1401,2208,3235,31,100,4248
22:30:51,10,1401,1401,3235,31,100,4248
22:30:52,10,2208,2208,3235,31,100,4248
22:30:53,10,1401,1401,3235,31,100,4248
22:30:55,10,1401,1401,3235,31,100,4248
22:30:56,10,1401,1401,3235,31,100,4248
22:30:57,10,1401,1401,3235,31,100,4248
22:30:59,10,1401,1689,3235,31,100,4248
22:31:00,10,1401,1401,3235,31,100,4248
22:31:01,10,1401,1401,3235,31,100,4248
22:31:03,10,1401,1401,3235,31,100,4248
22:31:04,10,1401,1401,3235,31,100,4248
22:31:05,10,1401,2208,3235,31,100,4248
22:31:06,10,2208,2208,3235,31,100,4248
22:31:08,10,1401,1401,3235,31,100,4248
22:31:09,10,1401,1401,3235,31,100,4248
22:31:10,10,1401,1689,3235,31,100,4248
22:31:12,10,1401,1401,3235,31,100,4248
22:31:13,10,2208,2208,3236,31,100,4248
22:31:14,10,2208,2208,3236,31,100,4248
22:31:15,10,1401,1401,3236,31,100,4248
22:31:17,10,1401,1401,3236,31,100,4248
22:31:18,10,1401,1401,3236,31,100,4248
22:31:19,10,1401,1401,3236,31,100,4247
22:31:20,10,1401,2208,3237,31,100,4247
22:31:22,10,1401,1401,3236,31,100,4247
22:31:23,10,1401,1401,3237,31,100,4247
22:31:24,10,2208,1689,3237,31,100,4247
22:31:26,10,1401,2208,3237,31,100,4247
22:31:27,10,1401,1401,3237,31,100,4247
22:31:28,10,1401,1401,3237,31,100,4248
22:31:29,10,1401,1401,3236,31,100,4248
22:31:31,10,1401,1401,3236,31,100,4248
22:31:32,10,1401,1401,3236,31,100,4248
22:31:33,10,1401,1401,3237,31,100,4248
22:31:35,10,1401,1401,3237,31,100,4248
22:31:36,10,1401,1401,3237,31,100,4248
22:31:37,10,1401,1401,3237,31,100,4248
22:31:38,10,1401,1401,3237,31,100,4248
22:31:40,10,1401,2208,3237,31,100,4248
22:31:41,10,1401,1401,3237,31,100,4248
22:31:42,10,1401,1401,3237,31,100,4248
22:31:44,10,1401,2208,3237,31,100,4248
22:31:45,10,1401,1401,3237,31,100,4248
22:31:46,10,1401,1401,3237,31,100,4248
22:31:47,10,1401,1401,3237,31,100,4248
22:31:49,10,2208,2208,3237,31,100,4247
22:31:50,10,2208,2208,3237,31,100,4247
22:31:51,10,2208,1804,3237,31,100,4247
22:31:52,10,1401,1401,3237,31,100,4247
22:31:54,10,1401,2208,3237,31,100,4247
22:31:55,10,1401,1401,3237,31,100,4247
22:31:56,10,1401,1401,3237,31,100,4247
22:31:57,10,2208,2208,3237,31,100,4247
22:31:59,10,1401,1401,3237,31,100,4247
22:32:00,10,1401,1401,3237,31,100,4247
22:32:01,10,2208,2208,3238,31,100,4247
22:32:03,10,1401,1401,3237,31,100,4247
22:32:04,10,1401,1401,3237,31,100,4247
22:32:05,10,2208,2208,3238,31,100,4247
22:32:06,10,1401,1401,3237,31,100,4247
22:32:08,10,2208,2208,3237,31,100,4247
22:32:09,10,2208,2208,3237,31,100,4248
22:32:10,10,1401,1401,3238,31,100,4248
22:32:11,10,2208,2208,3238,31,100,4248
22:32:13,10,1401,1401,3238,31,100,4248
22:32:14,10,1401,1401,3238,31,100,4248
22:32:15,10,1401,1401,3238,31,100,4248
22:32:17,10,1401,1401,3238,31,100,4248
22:32:18,10,1401,1401,3238,31,100,4248
22:32:19,10,1401,1401,3238,31,100,4248
22:32:20,10,2208,1689,3238,31,100,4248
22:32:22,10,1401,1401,3238,31,100,4248
22:32:23,10,1401,1401,3237,31,100,4248
22:32:24,10,1401,1401,3238,31,100,4248
22:32:26,10,2208,2208,3238,31,100,4248
22:32:27,10,1401,1401,3238,31,100,4248
22:32:28,10,2208,2208,3238,31,100,4248
22:32:29,10,2208,2208,3237,31,100,4248
22:32:31,10,1401,1401,3238,31,100,4248
22:32:32,10,1401,1401,3238,31,100,4248
22:32:33,10,1401,1401,3238,31,100,4248
22:32:35,10,1401,1401,3237,31,100,4248
22:32:36,10,1401,2208,3233,31,100,4248
22:32:37,10,2208,2208,3233,31,100,4248
22:32:38,10,1401,1401,3233,31,100,4248
22:32:40,10,1401,1401,3217,31,100,4142
22:32:41,10,1401,2208,3211,31,100,4142
22:32:42,10,1401,1401,3212,31,100,4142
22:32:43,10,2208,2208,3212,31,100,4142
22:32:45,10,1401,1401,3212,31,100,4142
22:32:46,10,2208,2208,3212,31,100,4142
22:32:47,10,1401,1401,3212,31,100,4142
22:32:49,10,1401,1401,3212,31,100,4248
22:32:50,10,1401,2208,3205,31,100,4248
